geo_type,region,transportation_type,alternative_name,sub-region,country,date,relative_mobility
county,Clark County,transit,NA,Nevada,United States,2020-02-29,99.99
county,Clark County,transit,NA,Nevada,United States,2020-03-01,89.99
county,Clark County,transit,NA,Nevada,United States,2020-03-02,102.66
county,Clark County,transit,NA,Nevada,United States,2020-03-03,105.59
county,Clark County,transit,NA,Nevada,United States,2020-03-04,106.14
county,Clark County,transit,NA,Nevada,United States,2020-03-05,103.54
county,Clark County,transit,NA,Nevada,United States,2020-03-06,111.34
county,Clark County,transit,NA,Nevada,United States,2020-03-07,98.81
county,Clark County,transit,NA,Nevada,United States,2020-03-08,89.85
county,Clark County,transit,NA,Nevada,United States,2020-03-09,104.9
county,Clark County,transit,NA,Nevada,United States,2020-03-10,96.05
county,Clark County,transit,NA,Nevada,United States,2020-03-11,95.36
county,Clark County,transit,NA,Nevada,United States,2020-03-12,87.74
county,Clark County,transit,NA,Nevada,United States,2020-03-13,86.04
county,Clark County,transit,NA,Nevada,United States,2020-03-14,82.91
county,Clark County,transit,NA,Nevada,United States,2020-03-15,70.64
county,Clark County,transit,NA,Nevada,United States,2020-03-16,72.93
county,Clark County,transit,NA,Nevada,United States,2020-03-17,64.61
county,Clark County,transit,NA,Nevada,United States,2020-03-18,49.9
county,Clark County,transit,NA,Nevada,United States,2020-03-19,43.6
county,Clark County,transit,NA,Nevada,United States,2020-03-20,43.78
county,Clark County,transit,NA,Nevada,United States,2020-03-21,38.68
county,Clark County,transit,NA,Nevada,United States,2020-03-22,35.41
county,Clark County,transit,NA,Nevada,United States,2020-03-23,41.22
county,Clark County,transit,NA,Nevada,United States,2020-03-24,42.62
county,Clark County,transit,NA,Nevada,United States,2020-03-25,39.87
county,Clark County,transit,NA,Nevada,United States,2020-03-26,34.64
county,Clark County,transit,NA,Nevada,United States,2020-03-27,36.71
county,Clark County,transit,NA,Nevada,United States,2020-03-28,32.63
county,Clark County,transit,NA,Nevada,United States,2020-03-29,28.96
county,Clark County,transit,NA,Nevada,United States,2020-03-30,35.17
county,Clark County,transit,NA,Nevada,United States,2020-03-31,34.1
county,Clark County,transit,NA,Nevada,United States,2020-04-01,34.63
county,Clark County,transit,NA,Nevada,United States,2020-04-02,32.96
county,Clark County,transit,NA,Nevada,United States,2020-04-03,33.4
county,Clark County,transit,NA,Nevada,United States,2020-04-04,32.28
county,Clark County,transit,NA,Nevada,United States,2020-04-05,27.64
county,Clark County,transit,NA,Nevada,United States,2020-04-06,32.38
county,Clark County,transit,NA,Nevada,United States,2020-04-07,32.66
county,Clark County,transit,NA,Nevada,United States,2020-04-08,32.33
county,Clark County,transit,NA,Nevada,United States,2020-04-09,32.88
county,Clark County,transit,NA,Nevada,United States,2020-04-10,33.32
county,Clark County,transit,NA,Nevada,United States,2020-04-11,30.64
county,Clark County,transit,NA,Nevada,United States,2020-04-12,26.71
county,Clark County,transit,NA,Nevada,United States,2020-04-13,34.75
county,Clark County,transit,NA,Nevada,United States,2020-04-14,34.42
county,Clark County,transit,NA,Nevada,United States,2020-04-15,35.29
county,Clark County,transit,NA,Nevada,United States,2020-04-16,34.19
county,Clark County,transit,NA,Nevada,United States,2020-04-17,35.73
county,Clark County,transit,NA,Nevada,United States,2020-04-18,31.44
county,Clark County,transit,NA,Nevada,United States,2020-04-19,29.39
county,Clark County,transit,NA,Nevada,United States,2020-04-20,36.22
county,Clark County,transit,NA,Nevada,United States,2020-04-21,36.67
county,Clark County,transit,NA,Nevada,United States,2020-04-22,38.03
county,Clark County,transit,NA,Nevada,United States,2020-04-23,39.13
county,Clark County,transit,NA,Nevada,United States,2020-04-24,38.9
county,Clark County,transit,NA,Nevada,United States,2020-04-25,34.03
county,Clark County,transit,NA,Nevada,United States,2020-04-26,33.37
county,Clark County,transit,NA,Nevada,United States,2020-04-27,40
county,Clark County,transit,NA,Nevada,United States,2020-04-28,41.46
county,Clark County,transit,NA,Nevada,United States,2020-04-29,37
county,Clark County,transit,NA,Nevada,United States,2020-04-30,38.01
county,Clark County,transit,NA,Nevada,United States,2020-05-01,40.36
county,Clark County,transit,NA,Nevada,United States,2020-05-02,37.41
county,Clark County,transit,NA,Nevada,United States,2020-05-03,35.94
county,Clark County,transit,NA,Nevada,United States,2020-05-04,42.29
county,Clark County,transit,NA,Nevada,United States,2020-05-05,41.29
county,Clark County,transit,NA,Nevada,United States,2020-05-06,40.2
county,Clark County,transit,NA,Nevada,United States,2020-05-07,41.36
county,Clark County,transit,NA,Nevada,United States,2020-05-08,43.7
county,Clark County,transit,NA,Nevada,United States,2020-05-09,41.31
county,Clark County,transit,NA,Nevada,United States,2020-05-10,36.53
county,Clark County,transit,NA,Nevada,United States,2020-05-11,37.84
county,Clark County,transit,NA,Nevada,United States,2020-05-12,35.01
county,Clark County,transit,NA,Nevada,United States,2020-05-13,44.69
county,Clark County,transit,NA,Nevada,United States,2020-05-14,45.18
county,Clark County,transit,NA,Nevada,United States,2020-05-15,46.94
county,Clark County,transit,NA,Nevada,United States,2020-05-16,43.34
county,Clark County,transit,NA,Nevada,United States,2020-05-17,42.6
county,Clark County,transit,NA,Nevada,United States,2020-05-18,51.89
county,Clark County,transit,NA,Nevada,United States,2020-05-19,47.53
county,Clark County,transit,NA,Nevada,United States,2020-05-20,50.84
county,Clark County,transit,NA,Nevada,United States,2020-05-21,50.94
county,Clark County,transit,NA,Nevada,United States,2020-05-22,53.6
county,Clark County,transit,NA,Nevada,United States,2020-05-23,50.07
county,Clark County,transit,NA,Nevada,United States,2020-05-24,43.71
county,Clark County,transit,NA,Nevada,United States,2020-05-25,47.85
county,Clark County,transit,NA,Nevada,United States,2020-05-26,54.94
county,Clark County,transit,NA,Nevada,United States,2020-05-27,50.98
county,Clark County,transit,NA,Nevada,United States,2020-05-28,53.51
county,Clark County,transit,NA,Nevada,United States,2020-05-29,53.44
county,Clark County,transit,NA,Nevada,United States,2020-05-30,53.53
county,Clark County,transit,NA,Nevada,United States,2020-05-31,46.81
county,Clark County,transit,NA,Nevada,United States,2020-06-01,57.51
county,Clark County,transit,NA,Nevada,United States,2020-06-02,57.53
county,Clark County,transit,NA,Nevada,United States,2020-06-03,59.04
county,Clark County,transit,NA,Nevada,United States,2020-06-04,58.75
county,Clark County,transit,NA,Nevada,United States,2020-06-05,62.83
county,Clark County,transit,NA,Nevada,United States,2020-06-06,59.75
county,Clark County,transit,NA,Nevada,United States,2020-06-07,51.41
county,Clark County,transit,NA,Nevada,United States,2020-06-08,58.47
county,Clark County,transit,NA,Nevada,United States,2020-06-09,60.61
county,Clark County,transit,NA,Nevada,United States,2020-06-10,57.87
county,Clark County,transit,NA,Nevada,United States,2020-06-11,58.97
county,Clark County,transit,NA,Nevada,United States,2020-06-12,60.83
county,Clark County,transit,NA,Nevada,United States,2020-06-13,57.68
county,Clark County,transit,NA,Nevada,United States,2020-06-14,53.12
county,Clark County,transit,NA,Nevada,United States,2020-06-15,60.19
county,Clark County,transit,NA,Nevada,United States,2020-06-16,57.95
county,Clark County,transit,NA,Nevada,United States,2020-06-17,59.16
county,Clark County,transit,NA,Nevada,United States,2020-06-18,57.67
county,Clark County,transit,NA,Nevada,United States,2020-06-19,62.03
county,Clark County,transit,NA,Nevada,United States,2020-06-20,57.81
county,Clark County,transit,NA,Nevada,United States,2020-06-21,51.96
county,Clark County,transit,NA,Nevada,United States,2020-06-22,63.96
county,Clark County,transit,NA,Nevada,United States,2020-06-23,61.97
county,Clark County,transit,NA,Nevada,United States,2020-06-24,62.09
county,Clark County,transit,NA,Nevada,United States,2020-06-25,62.79
county,Clark County,transit,NA,Nevada,United States,2020-06-26,64.11
county,Clark County,transit,NA,Nevada,United States,2020-06-27,57.6
county,Clark County,transit,NA,Nevada,United States,2020-06-28,52.24
county,Clark County,transit,NA,Nevada,United States,2020-06-29,61.47
county,Clark County,transit,NA,Nevada,United States,2020-06-30,60.57
county,Clark County,transit,NA,Nevada,United States,2020-07-01,64.58
county,Clark County,transit,NA,Nevada,United States,2020-07-02,67.46
county,Clark County,transit,NA,Nevada,United States,2020-07-03,67.23
county,Clark County,transit,NA,Nevada,United States,2020-07-04,59.35
county,Clark County,transit,NA,Nevada,United States,2020-07-05,57.48
county,Clark County,transit,NA,Nevada,United States,2020-07-06,67.49
county,Clark County,transit,NA,Nevada,United States,2020-07-07,62.63
county,Clark County,transit,NA,Nevada,United States,2020-07-08,62.97
county,Clark County,transit,NA,Nevada,United States,2020-07-09,61.72
county,Clark County,transit,NA,Nevada,United States,2020-07-10,66.83
county,Clark County,transit,NA,Nevada,United States,2020-07-11,60.69
county,Clark County,transit,NA,Nevada,United States,2020-07-12,51.04
county,Clark County,transit,NA,Nevada,United States,2020-07-13,59.47
county,Clark County,transit,NA,Nevada,United States,2020-07-14,61.59
county,Clark County,transit,NA,Nevada,United States,2020-07-15,60.91
county,Clark County,transit,NA,Nevada,United States,2020-07-16,60.61
county,Clark County,transit,NA,Nevada,United States,2020-07-17,62.23
county,Clark County,transit,NA,Nevada,United States,2020-07-18,57.17
county,Clark County,transit,NA,Nevada,United States,2020-07-19,51.25
county,Clark County,transit,NA,Nevada,United States,2020-07-20,61.77
county,Clark County,transit,NA,Nevada,United States,2020-07-21,62.41
county,Clark County,transit,NA,Nevada,United States,2020-07-22,61
county,Clark County,transit,NA,Nevada,United States,2020-07-23,59.92
county,Clark County,transit,NA,Nevada,United States,2020-07-24,63.46
county,Clark County,transit,NA,Nevada,United States,2020-07-25,59.25
county,Clark County,transit,NA,Nevada,United States,2020-07-26,55.47
county,Clark County,transit,NA,Nevada,United States,2020-07-27,62.5
county,Clark County,transit,NA,Nevada,United States,2020-07-28,60.24
county,Clark County,transit,NA,Nevada,United States,2020-07-29,62.29
county,Clark County,transit,NA,Nevada,United States,2020-07-30,60.93
county,Clark County,transit,NA,Nevada,United States,2020-07-31,64.9
county,Clark County,transit,NA,Nevada,United States,2020-08-01,60.67
county,Clark County,transit,NA,Nevada,United States,2020-08-02,53.92
county,Clark County,transit,NA,Nevada,United States,2020-08-03,62.29
county,Clark County,transit,NA,Nevada,United States,2020-08-04,61.65
county,Clark County,transit,NA,Nevada,United States,2020-08-05,60.42
county,Clark County,transit,NA,Nevada,United States,2020-08-06,62.43
county,Clark County,transit,NA,Nevada,United States,2020-08-07,69.04
county,Clark County,transit,NA,Nevada,United States,2020-08-08,60.46
county,Clark County,transit,NA,Nevada,United States,2020-08-09,55.93
county,Clark County,transit,NA,Nevada,United States,2020-08-10,63.95
county,Clark County,transit,NA,Nevada,United States,2020-08-11,63.87
county,Clark County,transit,NA,Nevada,United States,2020-08-12,62.42
county,Clark County,transit,NA,Nevada,United States,2020-08-13,64.64
county,Clark County,transit,NA,Nevada,United States,2020-08-14,67.22
county,Clark County,transit,NA,Nevada,United States,2020-08-15,62.58
county,Clark County,transit,NA,Nevada,United States,2020-08-16,57.19
county,Clark County,transit,NA,Nevada,United States,2020-08-17,66
county,Clark County,transit,NA,Nevada,United States,2020-08-18,61.43
county,Clark County,transit,NA,Nevada,United States,2020-08-19,60.92
county,Clark County,transit,NA,Nevada,United States,2020-08-20,61.19
county,Clark County,transit,NA,Nevada,United States,2020-08-21,66.26
county,Clark County,transit,NA,Nevada,United States,2020-08-22,60.42
county,Clark County,transit,NA,Nevada,United States,2020-08-23,56.08
county,Clark County,transit,NA,Nevada,United States,2020-08-24,63.82
county,Clark County,transit,NA,Nevada,United States,2020-08-25,60.79
county,Clark County,transit,NA,Nevada,United States,2020-08-26,60.06
county,Clark County,transit,NA,Nevada,United States,2020-08-27,61.35
county,Clark County,transit,NA,Nevada,United States,2020-08-28,61.02
county,Clark County,transit,NA,Nevada,United States,2020-08-29,60.12
county,Clark County,transit,NA,Nevada,United States,2020-08-30,53.19
county,Clark County,transit,NA,Nevada,United States,2020-08-31,63.16
county,Clark County,transit,NA,Nevada,United States,2020-09-01,65.66
county,Clark County,transit,NA,Nevada,United States,2020-09-02,63.59
county,Clark County,transit,NA,Nevada,United States,2020-09-03,62.92
county,Clark County,transit,NA,Nevada,United States,2020-09-04,69.54
county,Clark County,transit,NA,Nevada,United States,2020-09-05,64.03
county,Clark County,transit,NA,Nevada,United States,2020-09-06,60.95
county,Clark County,transit,NA,Nevada,United States,2020-09-07,61.86
county,Clark County,transit,NA,Nevada,United States,2020-09-08,61.43
county,Clark County,transit,NA,Nevada,United States,2020-09-09,60.46
county,Clark County,transit,NA,Nevada,United States,2020-09-10,59.16
county,Clark County,transit,NA,Nevada,United States,2020-09-11,65.36
county,Clark County,transit,NA,Nevada,United States,2020-09-12,63.44
county,Clark County,transit,NA,Nevada,United States,2020-09-13,56.29
county,Clark County,transit,NA,Nevada,United States,2020-09-14,62.28
county,Clark County,transit,NA,Nevada,United States,2020-09-15,65.22
county,Clark County,transit,NA,Nevada,United States,2020-09-16,68.56
county,Clark County,transit,NA,Nevada,United States,2020-09-17,93.51
county,Clark County,transit,NA,Nevada,United States,2020-09-18,68.09
county,Clark County,transit,NA,Nevada,United States,2020-09-19,66.14
county,Clark County,transit,NA,Nevada,United States,2020-09-20,62.05
county,Clark County,transit,NA,Nevada,United States,2020-09-21,66.46
county,Clark County,transit,NA,Nevada,United States,2020-09-22,66.34
county,Clark County,transit,NA,Nevada,United States,2020-09-23,62.51
county,Clark County,transit,NA,Nevada,United States,2020-09-24,63.41
county,Clark County,transit,NA,Nevada,United States,2020-09-25,68.94
county,Clark County,transit,NA,Nevada,United States,2020-09-26,65.77
county,Clark County,transit,NA,Nevada,United States,2020-09-27,60.49
county,Clark County,transit,NA,Nevada,United States,2020-09-28,65.64
